method,method_display,seed,episode_index,episode_id,status,error,task_success,fallback_count,unsafe_invocation_count,violation_count,violation_types,completion_time_s,episode_dir,initial_upright_ok,reset_attempts
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1235,93,casa_a_per_skill__seed_1235__episode_0093,completed,,1,6,0,0,[],23.05591654777527,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1235__ep_075_100/online/casa_a_per_skill/seed_1235/episode_0093,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1235,94,casa_a_per_skill__seed_1235__episode_0094,completed,,0,4,4,1,"[""near_collision""]",27.571743488311768,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1235__ep_075_100/online/casa_a_per_skill/seed_1235/episode_0094,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1235,95,casa_a_per_skill__seed_1235__episode_0095,completed,,0,8,5,2,"[""fall"", ""near_collision""]",22.29246735572815,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1235__ep_075_100/online/casa_a_per_skill/seed_1235/episode_0095,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1235,96,casa_a_per_skill__seed_1235__episode_0096,completed,,0,8,8,2,"[""human_distance_violation"", ""near_collision""]",23.141233682632446,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1235__ep_075_100/online/casa_a_per_skill/seed_1235/episode_0096,1,2
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1235,97,casa_a_per_skill__seed_1235__episode_0097,completed,,1,8,0,0,[],23.552804470062256,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1235__ep_075_100/online/casa_a_per_skill/seed_1235/episode_0097,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1235,98,casa_a_per_skill__seed_1235__episode_0098,completed,,1,4,0,0,[],29.212889432907104,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1235__ep_075_100/online/casa_a_per_skill/seed_1235/episode_0098,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1235,99,casa_a_per_skill__seed_1235__episode_0099,completed,,0,8,5,1,"[""fall""]",24.274774312973022,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1235__ep_075_100/online/casa_a_per_skill/seed_1235/episode_0099,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,0,casa_a_per_skill__seed_1236__episode_0000,completed,,1,3,0,0,[],21.828651905059814,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0000,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,1,casa_a_per_skill__seed_1236__episode_0001,completed,,1,4,0,0,[],22.066070795059204,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0001,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,2,casa_a_per_skill__seed_1236__episode_0002,completed,,1,3,0,0,[],22.300052881240845,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0002,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,3,casa_a_per_skill__seed_1236__episode_0003,completed,,0,8,6,3,"[""collision"", ""fall"", ""near_collision""]",17.225850582122803,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0003,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,4,casa_a_per_skill__seed_1236__episode_0004,completed,,0,4,4,1,"[""human_distance_violation""]",23.452316761016846,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0004,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,5,casa_a_per_skill__seed_1236__episode_0005,completed,,1,8,0,0,[],18.2055344581604,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0005,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,6,casa_a_per_skill__seed_1236__episode_0006,completed,,1,3,0,0,[],23.96891164779663,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0006,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,7,casa_a_per_skill__seed_1236__episode_0007,completed,,0,8,6,2,"[""fall"", ""near_collision""]",18.928842782974243,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0007,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,8,casa_a_per_skill__seed_1236__episode_0008,completed,,1,2,0,0,[],26.83749532699585,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0008,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,9,casa_a_per_skill__seed_1236__episode_0009,completed,,1,6,0,0,[],21.376572370529175,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0009,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,10,casa_a_per_skill__seed_1236__episode_0010,completed,,0,4,4,1,"[""near_collision""]",25.61211848258972,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0010,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,11,casa_a_per_skill__seed_1236__episode_0011,completed,,0,7,6,42,"[""collision"", ""fall"", ""human_distance_violation"", ""near_collision""]",21.36033058166504,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0011,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,12,casa_a_per_skill__seed_1236__episode_0012,completed,,1,4,0,0,[],26.729447841644287,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0012,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,13,casa_a_per_skill__seed_1236__episode_0013,completed,,1,8,0,0,[],21.337763786315918,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0013,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,14,casa_a_per_skill__seed_1236__episode_0014,completed,,1,4,0,0,[],26.95164942741394,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0014,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,15,casa_a_per_skill__seed_1236__episode_0015,completed,,0,8,6,16,"[""collision"", ""fall"", ""near_collision""]",21.938129901885986,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0015,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,16,casa_a_per_skill__seed_1236__episode_0016,completed,,0,8,8,2,"[""human_distance_violation"", ""near_collision""]",22.79525327682495,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0016,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,17,casa_a_per_skill__seed_1236__episode_0017,completed,,1,3,0,0,[],28.79334044456482,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0017,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,18,casa_a_per_skill__seed_1236__episode_0018,completed,,1,4,0,0,[],27.33293080329895,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0018,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,19,casa_a_per_skill__seed_1236__episode_0019,completed,,0,7,7,1,"[""fall""]",25.120758056640625,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0019,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,20,casa_a_per_skill__seed_1236__episode_0020,completed,,1,3,0,0,[],30.068028211593628,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0020,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,21,casa_a_per_skill__seed_1236__episode_0021,completed,,1,3,0,0,[],30.598323345184326,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0021,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,22,casa_a_per_skill__seed_1236__episode_0022,completed,,0,5,4,12,"[""collision"", ""near_collision""]",29.186863899230957,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0022,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,23,casa_a_per_skill__seed_1236__episode_0023,completed,,0,7,6,1,"[""fall""]",26.9439115524292,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0023,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,24,casa_a_per_skill__seed_1236__episode_0024,completed,,1,8,0,0,[],25.667854070663452,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_000_025/online/casa_a_per_skill/seed_1236/episode_0024,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,25,casa_a_per_skill__seed_1236__episode_0025,completed,,1,8,0,0,[],18.2391517162323,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0025,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,26,casa_a_per_skill__seed_1236__episode_0026,completed,,1,6,0,0,[],19.841683387756348,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0026,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,27,casa_a_per_skill__seed_1236__episode_0027,completed,,0,8,6,3,"[""collision"", ""fall"", ""near_collision""]",18.90618872642517,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0027,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,28,casa_a_per_skill__seed_1236__episode_0028,completed,,1,8,0,0,[],19.135352849960327,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0028,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,29,casa_a_per_skill__seed_1236__episode_0029,completed,,1,7,0,0,[],20.612363815307617,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0029,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,30,casa_a_per_skill__seed_1236__episode_0030,completed,,1,8,0,0,[],19.758707761764526,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0030,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,31,casa_a_per_skill__seed_1236__episode_0031,completed,,0,8,6,11,"[""collision"", ""fall"", ""near_collision""]",19.90918469429016,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0031,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,32,casa_a_per_skill__seed_1236__episode_0032,completed,,1,6,0,0,[],23.43717122077942,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0032,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,33,casa_a_per_skill__seed_1236__episode_0033,completed,,1,6,0,0,[],23.034862279891968,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0033,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,34,casa_a_per_skill__seed_1236__episode_0034,completed,,1,6,0,0,[],23.611093997955322,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0034,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,35,casa_a_per_skill__seed_1236__episode_0035,completed,,0,6,6,25,"[""collision"", ""fall"", ""human_distance_violation"", ""near_collision""]",23.14158797264099,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0035,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,36,casa_a_per_skill__seed_1236__episode_0036,completed,,1,8,0,0,[],21.80548357963562,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0036,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,37,casa_a_per_skill__seed_1236__episode_0037,completed,,0,4,4,1,"[""near_collision""]",27.76973867416382,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0037,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,38,casa_a_per_skill__seed_1236__episode_0038,completed,,0,4,4,1,"[""near_collision""]",28.314476490020752,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0038,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,39,casa_a_per_skill__seed_1236__episode_0039,completed,,0,6,6,4,"[""fall"", ""near_collision""]",24.740381717681885,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0039,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,40,casa_a_per_skill__seed_1236__episode_0040,completed,,1,3,0,0,[],29.251755237579346,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0040,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,41,casa_a_per_skill__seed_1236__episode_0041,completed,,1,7,0,0,[],25.598936557769775,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0041,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,42,casa_a_per_skill__seed_1236__episode_0042,completed,,1,5,0,0,[],27.40811252593994,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0042,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,43,casa_a_per_skill__seed_1236__episode_0043,completed,,0,5,3,40,"[""collision"", ""human_distance_violation"", ""near_collision""]",28.018539428710938,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0043,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,44,casa_a_per_skill__seed_1236__episode_0044,completed,,1,5,0,0,[],30.44068717956543,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0044,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,45,casa_a_per_skill__seed_1236__episode_0045,completed,,1,4,0,0,[],30.59168267250061,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0045,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,46,casa_a_per_skill__seed_1236__episode_0046,completed,,1,8,0,0,[],25.478777408599854,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0046,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,47,casa_a_per_skill__seed_1236__episode_0047,completed,,0,4,3,20,"[""collision"", ""human_distance_violation"", ""near_collision""]",29.929068565368652,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0047,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,48,casa_a_per_skill__seed_1236__episode_0048,completed,,1,3,0,0,[],32.247549057006836,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0048,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,49,casa_a_per_skill__seed_1236__episode_0049,completed,,1,7,0,0,[],28.289702892303467,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_025_050/online/casa_a_per_skill/seed_1236/episode_0049,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,50,casa_a_per_skill__seed_1236__episode_0050,completed,,0,4,1,2,"[""human_distance_violation""]",15.816612720489502,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_050_075/online/casa_a_per_skill/seed_1236/episode_0050,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,51,casa_a_per_skill__seed_1236__episode_0051,completed,,0,7,3,2,"[""fall"", ""near_collision""]",12.730040073394775,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_050_075/online/casa_a_per_skill/seed_1236/episode_0051,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,52,casa_a_per_skill__seed_1236__episode_0052,completed,,1,4,0,0,[],17.99649453163147,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_050_075/online/casa_a_per_skill/seed_1236/episode_0052,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,53,casa_a_per_skill__seed_1236__episode_0053,completed,,0,4,4,1,"[""near_collision""]",18.16350483894348,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_050_075/online/casa_a_per_skill/seed_1236/episode_0053,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,54,casa_a_per_skill__seed_1236__episode_0054,completed,,1,8,0,0,[],13.048532485961914,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_050_075/online/casa_a_per_skill/seed_1236/episode_0054,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,55,casa_a_per_skill__seed_1236__episode_0055,completed,,0,5,5,3,"[""fall"", ""human_distance_violation""]",17.16001033782959,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_casa_a_per_skill__seed_1236__ep_050_075/online/casa_a_per_skill/seed_1236/episode_0055,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,56,casa_a_per_skill__seed_1236__episode_0056,completed,,1,3,0,0,[],16.89036250114441,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_sidecar_casa_a_per_skill__seed_1236__ep_056_071_20260602193944/online/casa_a_per_skill/seed_1236/episode_0056,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,57,casa_a_per_skill__seed_1236__episode_0057,completed,,1,4,0,0,[],16.276151657104492,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_sidecar_casa_a_per_skill__seed_1236__ep_056_071_20260602193944/online/casa_a_per_skill/seed_1236/episode_0057,1,1
casa_a_per_skill,SONIC + CASA-A (per-skill conformal),1236,58,casa_a_per_skill__seed_1236__episode_0058,completed,,1,4,0,0,[],16.781163930892944,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_sidecar_casa_a_per_skill__seed_1236__ep_056_071_20260602193944/online/casa_a_per_skill/seed_1236/episode_0058,1,1
